04200, 04100, 00381, 04215
04500, 04404, 00385, 04503
04800, 04700, 00374, 04809
05100, 05004, 00396, 05106
05400, 05304, 00391, 05403
05700, 05604, 00387, 05710
06000, 05900, 00380, 06005
06300, 06196, 00371, 06302
06600, 06500, 00376, 06606
06900, 06808, 00409, 06901
07200, 07104, 00384, 07202
07500, 07404, 00391, 07503
07800, 07704, 00382, 07806
08100, 08004, 00393, 08105
08400, 08300, 00373, 08407
08700, 08604, 00391, 08705
00300, 00205, 00397, 00309
00600, 00501, 00381, 00606
00900, 00805, 00394, 00906
01200, 01101, 00389, 01202
01500, 01401, 00387, 01501
01800, 01701, 00374, 01806
02100, 02001, 00389, 02101
02400, 02301, 00386, 02409
02700, 02601, 00382, 02705
03000, 02901, 00376, 03003
03300, 03193, 00364, 03303
03600, 03501, 00375, 03603
03900, 03805, 00406, 03901
04200, 04105, 00390, 04202
04500, 04401, 00374, 04501
04800, 04701, 00385, 04808
05100, 05001, 00374, 05102
05400, 05301, 00386, 05401
05700, 05601, 00391, 05708
06000, 05901, 00384, 06008
06300, 06205, 00393, 06303
06600, 06501, 00370, 06607
06900, 06801, 00382, 06901
07200, 07101, 00388, 07206
07500, 07401, 00384, 07505
07800, 07697, 00369, 07801
08100, 07997, 00367, 08104
08400, 08305, 00389, 08410
08700, 08601, 00391, 08703
00300, 00202, 00387, 00309
00600, 00502, 00391, 00602
00900, 00802, 00385, 00900
01200, 01102, 00379, 01206
01500, 01406, 00404, 01504
01800, 01702, 00387, 01803
02100, 02006, 00391, 02110
02400, 02306, 00392, 02402
02700, 02606, 00391, 02718
03000, 02902, 00379, 03002
03300, 03194, 00374, 03305
03600, 03506, 00389, 03606
03900, 03802, 00391, 03897
04200, 04106, 00396, 04207
04500, 04406, 00403, 04502
04800, 04702, 00386, 04806
05100, 05002, 00382, 05104
05400, 05298, 00379, 05404
05700, 05602, 00381, 05709
06000, 05902, 00382, 06008
06300, 06202, 00387, 06300
06600, 06502, 00389, 06611
06900, 06802, 00381, 06900
07200, 07106, 00398, 07206
07500, 07398, 00377, 07510
07800, 07702, 00390, 07801
08100, 08006, 00394, 08102
08400, 08298, 00376, 08405
08700, 08602, 00384, 08701
00300, 00200, 00374, 00304
00600, 00500, 00370, 00601
00900, 00804, 00392, 00900
01200, 01104, 00386, 01202
01500, 01404, 00397, 01502
01800, 01696, 00369, 01807
02100, 02000, 00379, 02117
02400, 02300, 00383, 02403
02700, 02600, 00381, 02703
03000, 02904, 00390, 03005
03300, 03200, 00382, 03303
03600, 03496, 00374, 03600
03900, 03804, 00389, 03904
04200, 04108, 00399, 04203
04500, 04404, 00394, 04503
04800, 04704, 00399, 04801
05100, 05004, 00382, 05101
05400, 05304, 00384, 05406
05700, 05600, 00376, 05705
06000, 05896, 00374, 06013
06300, 06200, 00379, 06304
06600, 06504, 00391, 06602
06900, 06808, 00399, 06904
07200, 07104, 00399, 07200
07500, 07404, 00376, 07504
07800, 07700, 00376, 07813
08100, 08004, 00385, 08101
08400, 08304, 00381, 08411
08700, 08600, 00376, 08705
00300, 00204, 00390, 00303
00600, 00504, 00382, 00603
00900, 00804, 00384, 00901
01200, 01100, 00381, 01208
01500, 01404, 00392, 01503
01800, 01708, 00396, 01802
02100, 02004, 00386, 02106
02400, 02300, 00377, 02405
02700, 02604, 00391, 02713
03000, 02900, 00377, 03011
03300, 03204, 00384, 03304
03600, 03508, 00399, 03605
03900, 03800, 00382, 03902
04200, 04108, 00397, 04199
04500, 04396, 00368, 04509
04800, 04700, 00381, 04805
05100, 05000, 00374, 05104
05400, 05304, 00379, 05405
05700, 05604, 00393, 05703
06000, 05896, 00369, 06006
06300, 06200, 00377, 06305
06600, 06504, 00387, 06599
06900, 06800, 00377, 06907
07200, 07108, 00408, 07201
07500, 07404, 00396, 07504
07800, 07700, 00381, 07805
08100, 08004, 00386, 08103
08400, 08300, 00377, 08405
08700, 08604, 00382, 08716
00300, 00198, 00374, 00302
00600, 00502, 00384, 00602
00900, 00806, 00389, 00900
01200, 01106, 00401, 01201
01500, 01406, 00384, 01504
01800, 01698, 00381, 01800
02100, 02002, 00385, 02105
02400, 02302, 00388, 02409
02700, 02598, 00374, 02702
03000, 02902, 00388, 03003
03300, 03190, 00367, 03305
03600, 03498, 00379, 03600
03900, 03806, 00394, 03908
04200, 04106, 00396, 04204
04500, 04402, 00381, 04503
04800, 04702, 00387, 04810
05100, 05002, 00389, 05101
05400, 05294, 00374, 05404
05700, 05594, 00375, 05708
06000, 05906, 00394, 06003
06300, 06202, 00384, 06305
06600, 06502, 00387, 06602
06900, 06806, 00390, 06900
07200, 07098, 00382, 07207
07500, 07402, 00389, 07506
07800, 07702, 00381, 07803
08100, 08002, 00382, 08105
08400, 08298, 00379, 08408
08700, 08598, 00374, 08707
00300, 00201, 00389, 00308
00600, 00505, 00396, 00605
00900, 00805, 00392, 00901
01200, 01109, 00406, 01200
01500, 01401, 00380, 01505
01800, 01701, 00384, 01802
02100, 02001, 00387, 02103
02400, 02301, 00381, 02407
02700, 02601, 00386, 02703
03000, 02897, 00369, 03007
03300, 03201, 00379, 03313
03600, 03501, 00390, 03606
03900, 03801, 00387, 03900
04200, 04105, 00397, 04204
04500, 04405, 00394, 04501
04800, 04701, 00386, 04806
05100, 05001, 00382, 05109
05400, 05305, 00392, 05408
05700, 05601, 00385, 05714
06000, 05893, 00366, 06004
06300, 06205, 00389, 06303
06600, 06505, 00404, 06605
06900, 06805, 00391, 06901
07200, 07105, 00392, 07209
07500, 07401, 00380, 07502
07800, 07701, 00379, 07804
08100, 08001, 00387, 08107
08400, 08301, 00389, 08401
08700, 08601, 00376, 08707
00300, 00199, 00379, 00305
00600, 00503, 00384, 00603
00900, 00799, 00381, 00912
01200, 01103, 00392, 01203
01500, 01403, 00395, 01501
01800, 01703, 00388, 01811
02100, 02003, 00399, 02107
02400, 02299, 00376, 02408
02700, 02599, 00379, 02715
03000, 02903, 00392, 03007
03300, 03203, 00382, 03305
03600, 03503, 00381, 03603
03900, 03807, 00404, 03900
04200, 04103, 00392, 04207
04500, 04403, 00391, 04510
04800, 04703, 00384, 04804
05100, 05003, 00380, 05101
05400, 05303, 00385, 05406
05700, 05595, 00372, 05707
06000, 05899, 00381, 06018
06300, 06203, 00389, 06304
06600, 06499, 00381, 06604
06900, 06811, 00406, 06901
07200, 07103, 00392, 07205
07500, 07403, 00391, 07508
07800, 07699, 00383, 07806
08100, 07999, 00382, 08107
08400, 08295, 00367, 08411
08700, 08603, 00382, 08702
00300, 00201, 00389, 00308
00600, 00505, 00394, 00600
00900, 00801, 00387, 00904
01200, 01105, 00401, 01207
01500, 01401, 00382, 01499
01800, 01701, 00388, 01812
02100, 02001, 00387, 02107
02400, 02301, 00386, 02401
02700, 02597, 00371, 02701
03000, 02897, 00372, 03003
03300, 03201, 00377, 03304
03600, 03501, 00389, 03606
03900, 03805, 00391, 03901
04200, 04105, 00393, 04203
04500, 04401, 00379, 04506
04800, 04701, 00389, 04805
05100, 04997, 00372, 05113
05400, 05301, 00389, 05411
05700, 05601, 00379, 05715
06000, 05901, 00385, 06008
06300, 06205, 00391, 06301
06600, 06501, 00386, 06608
06900, 06805, 00391, 06902
07200, 07105, 00387, 07202
07500, 07405, 00399, 07510
07800, 07705, 00399, 07801
08100, 08001, 00382, 08106
08400, 08301, 00382, 08410
08700, 08601, 00376, 08707
00300, 00198, 00379, 00308
00600, 00502, 00391, 00604
00900, 00802, 00391, 00900
01200, 01098, 00376, 01202
01500, 01406, 00391, 01503
01800, 01698, 00380, 01800
02100, 02002, 00389, 02113
02400, 02306, 00389, 02403
02700, 02598, 00376, 02712
03000, 02898, 00381, 03013
03300, 03202, 00391, 03299
03600, 03502, 00384, 03604
03900, 03806, 00402, 03905
04200, 04106, 00397, 04201
04500, 04402, 00386, 04510
04800, 04698, 00381, 04801
05100, 05002, 00384, 05108
05400, 05298, 00376, 05406
05700, 05598, 00374, 05703
06000, 05902, 00381, 06011
06300, 06198, 00376, 06300
06600, 06498, 00382, 06602
06900, 06806, 00389, 06906
07200, 07098, 00379, 07207
07500, 07402, 00391, 07511
07800, 07706, 00394, 07804
08100, 08006, 00399, 08106
08400, 08294, 00372, 08414
08700, 08598, 00374, 08719
00300, 00203, 00381, 00301
00600, 00499, 00372, 00612
00900, 00807, 00399, 00902
01200, 01111, 00409, 01201
01500, 01403, 00389, 01507
01800, 01703, 00389, 01800
02100, 01999, 00379, 02107
02400, 02299, 00381, 02403
02700, 02599, 00382, 02705
03000, 02899, 00380, 03005
03300, 03203, 00389, 03304
03600, 03503, 00389, 03604
03900, 03799, 00379, 03907
04200, 04099, 00381, 04200
04500, 04399, 00381, 04503
04800, 04707, 00400, 04808
05100, 05003, 00394, 05104
05400, 05299, 00370, 05411
05700, 05595, 00369, 05720
06000, 05899, 00381, 06001
06300, 06199, 00377, 06303
06600, 06511, 00414, 06602
06900, 06803, 00389, 06902
07200, 07103, 00387, 07205
07500, 07399, 00378, 07503
07800, 07699, 00379, 07806
08100, 07995, 00369, 08107
08400, 08303, 00384, 08404
08700, 08603, 00382, 08709
00300, 00201, 00385, 00307
00600, 00501, 00381, 00601
00900, 00805, 00394, 00906
01200, 01101, 00377, 01200
01500, 01401, 00380, 01504
01800, 01701, 00389, 01807
02100, 02001, 00386, 02101
02400, 02297, 00375, 02414
02700, 02597, 00369, 02705
03000, 02897, 00369, 03017
03300, 03201, 00375, 03308
03600, 03505, 00387, 03600
03900, 03805, 00399, 03904
04200, 04105, 00392, 04210
04500, 04405, 00394, 04502
04800, 04701, 00378, 04811
05100, 05001, 00382, 05102
05400, 05305, 00394, 05407
05700, 05601, 00371, 05703
06000, 05901, 00386, 06000
06300, 06201, 00389, 06310
06600, 06501, 00382, 06608
06900, 06805, 00394, 06901
07200, 07105, 00394, 07206
07500, 07405, 00392, 07503
07800, 07705, 00390, 07804
08100, 08001, 00386, 08109
08400, 08301, 00377, 08417
08700, 08597, 00374, 08708
00300, 00203, 00396, 00306
00600, 00503, 00399, 00603
00900, 00799, 00381, 00901
01200, 01099, 00383, 01201
01500, 01399, 00379, 01504
01800, 01703, 00396, 01807
02100, 02003, 00386, 02100
02400, 02299, 00374, 02405
02700, 02599, 00378, 02706
03000, 02899, 00379, 03002
03300, 03199, 00382, 03305
03600, 03503, 00386, 03605
03900, 03803, 00395, 03901
04200, 04103, 00385, 04206
04500, 04395, 00374, 04499
04800, 04699, 00376, 04803
05100, 05003, 00388, 05103
05400, 05299, 00372, 05403
05700, 05595, 00374, 05709
06000, 05899, 00372, 06006
06300, 06199, 00379, 06303
06600, 06507, 00399, 06609
06900, 06803, 00385, 06901
07200, 07099, 00382, 07201
07500, 07403, 00381, 07506
07800, 07707, 00401, 07803
08100, 07999, 00381, 08101
08400, 08291, 00364, 08404
08700, 08599, 00381, 08700
00300, 00201, 00377, 00308
00600, 00505, 00392, 00600
00900, 00805, 00402, 00909
01200, 01101, 00389, 01206
01500, 01405, 00397, 01504
01800, 01701, 00383, 01809
02100, 02005, 00394, 02103
02400, 02297, 00374, 02406
02700, 02601, 00384, 02703
03000, 02901, 00384, 03006
03300, 03201, 00381, 03308
03600, 03501, 00386, 03600
03900, 03805, 00391, 03901
04200, 04101, 00379, 04207
04500, 04405, 00394, 04506
04800, 04701, 00384, 04802
05100, 05001, 00382, 05115
05400, 05297, 00375, 05405
05700, 05597, 00374, 05702
06000, 05901, 00388, 06008
06300, 06205, 00406, 06303
06600, 06501, 00384, 06601
06900, 06801, 00376, 06908
07200, 07101, 00387, 07204
07500, 07405, 00392, 07508
07800, 07701, 00377, 07802
08100, 08001, 00387, 08104
08400, 08301, 00383, 08414
08700, 08601, 00390, 08707
00300, 00200, 00380, 00306
00600, 00492, 00364, 00605
00900, 00804, 00374, 00899
01200, 01104, 00387, 01208
01500, 01404, 00384, 01503
01800, 01704, 00385, 01806
02100, 02004, 00387, 02106
02400, 02300, 00379, 02402
02700, 02592, 00359, 02702
03000, 02896, 00374, 03006
03300, 03204, 00399, 03301
03600, 03508, 00399, 03609
03900, 03804, 00379, 03901
04200, 04100, 00382, 04210
04500, 04400, 00382, 04502
04800, 04704, 00394, 04803
05100, 05004, 00388, 05104
05400, 05300, 00379, 05408
05700, 05604, 00387, 05704
06000, 05896, 00371, 06008
06300, 06204, 00378, 06311
06600, 06504, 00396, 06604
06900, 06804, 00384, 06902
07200, 07108, 00397, 07205
07500, 07400, 00381, 07502
07800, 07704, 00385, 07817
08100, 08000, 00377, 08102
08400, 08296, 00369, 08404
08700, 08604, 00396, 08703
00300, 00204, 00391, 00303
00600, 00504, 00391, 00604
00900, 00804, 00390, 00900
01200, 01100, 00374, 01208
01500, 01400, 00382, 01504
01800, 01704, 00387, 01805
02100, 02004, 00384, 02102
02400, 02296, 00374, 02402
02700, 02600, 00376, 02704
03000, 02900, 00377, 03014
03300, 03196, 00369, 03304
03600, 03504, 00386, 03613
03900, 03804, 00394, 03907
04200, 04104, 00386, 04201
04500, 04404, 00387, 04503
04800, 04700, 00379, 04807
05100, 05004, 00384, 05104
05400, 05304, 00379, 05408
05700, 05600, 00378, 05700
06000, 05904, 00394, 06004
06300, 06204, 00387, 06302
06600, 06504, 00379, 06601
06900, 06796, 00371, 06917
07200, 07100, 00379, 07204
07500, 07404, 00397, 07503
07800, 07704, 00392, 07808
08100, 08004, 00394, 08101
08400, 08292, 00367, 08409
08700, 08600, 00377, 08702
00300, 00206, 00389, 00303
00600, 00506, 00391, 00602
00900, 00802, 00391, 00904
01200, 01102, 00387, 01204
01500, 01402, 00384, 01504
01800, 01698, 00382, 01801
02100, 01994, 00369, 02106
02400, 02302, 00389, 02404
02700, 02598, 00379, 02701
03000, 02894, 00371, 03003
03300, 03202, 00388, 03305
03600, 03506, 00396, 03600
03900, 03798, 00378, 03911
04200, 04106, 00395, 04200
04500, 04398, 00382, 04503
04800, 04702, 00386, 04809
05100, 04998, 00379, 05103
05400, 05298, 00377, 05403
05700, 05594, 00371, 05708
06000, 05902, 00388, 06002
06300, 06198, 00383, 06308
06600, 06494, 00371, 06608
06900, 06802, 00382, 06908
07200, 07102, 00387, 07208
07500, 07398, 00381, 07505
07800, 07706, 00389, 07810
08100, 08002, 00387, 08106
08400, 08298, 00376, 08402
08700, 08602, 00386, 08700
00300, 00204, 00389, 00300
00600, 00504, 00394, 00603
00900, 00804, 00384, 00902
01200, 01104, 00394, 01200
01500, 01400, 00382, 01511
01800, 01704, 00382, 01803
02100, 02000, 00376, 02105
02400, 02296, 00374, 02409
02700, 02604, 00398, 02702
03000, 02904, 00399, 03005
03300, 03200, 00377, 03305
03600, 03504, 00391, 03602
03900, 03796, 00375, 03911
04200, 04104, 00384, 04209
04500, 04404, 00399, 04504
04800, 04704, 00392, 04803
05100, 05004, 00389, 05106
05400, 05296, 00366, 05405
05700, 05600, 00377, 05703
06000, 05904, 00387, 06005
06300, 06204, 00383, 06305
06600, 06508, 00407, 06602
06900, 06804, 00385, 06901
07200, 07104, 00381, 07209
07500, 07400, 00379, 07501
07800, 07696, 00374, 07802
08100, 08000, 00381, 08106
08400, 08304, 00389, 08403
08700, 08600, 00383, 08704
00300, 00202, 00388, 00304
00600, 00502, 00382, 00609
00900, 00798, 00371, 00910
01200, 01098, 00376, 01205
01500, 01406, 00396, 01507
01800, 01706, 00391, 01807
02100, 02002, 00381, 02105
02400, 02298, 00379, 02409
02700, 02598, 00381, 02703
03000, 02902, 00384, 03001
03300, 03206, 00395, 03303
03600, 03502, 00391, 03602
03900, 03806, 00394, 03907
04200, 04098, 00376, 04204
04500, 04402, 00389, 04502
04800, 04694, 00365, 04805
05100, 04998, 00376, 05105
05400, 05306, 00399, 05401
05700, 05598, 00379, 05703
06000, 05906, 00387, 06000
06300, 06202, 00391, 06311
06600, 06498, 00381, 06601
06900, 06798, 00380, 06904
07200, 07102, 00384, 07204
07500, 07406, 00394, 07507
07800, 07698, 00382, 07802
08100, 07994, 00374, 08110
08400, 08302, 00379, 08406
08700, 08598, 00374, 08701
00300, 00208, 00409, 00302
00600, 00504, 00397, 00602
00900, 00800, 00374, 00907
01200, 01104, 00389, 01202
01500, 01400, 00376, 01508
01800, 01704, 00394, 01815
02100, 02004, 00387, 02102
02400, 02300, 00371, 02406
02700, 02604, 00395, 02701
03000, 02900, 00383, 02999
03300, 03204, 00384, 03307
03600, 03500, 00377, 03604
03900, 03804, 00384, 03914
04200, 04100, 00381, 04210
04500, 04400, 00380, 04504
04800, 04704, 00389, 04808
05100, 05000, 00382, 05105
05400, 05300, 00374, 05402
05700, 05604, 00381, 05706
06000, 05904, 00392, 06002
06300, 06204, 00395, 06301
06600, 06504, 00386, 06602
06900, 06800, 00379, 06902
07200, 07100, 00379, 07211
07500, 07400, 00374, 07506
07800, 07704, 00393, 07805
08100, 08000, 00379, 08113
08400, 08300, 00377, 08402
08700, 08604, 00392, 08703
00300, 00203, 00380, 00302
00600, 00503, 00384, 00599
00900, 00803, 00386, 00914
01200, 01103, 00396, 01204
01500, 01403, 00387, 01501
01800, 01695, 00371, 01808
02100, 02003, 00387, 02103
02400, 02295, 00371, 02404
02700, 02603, 00396, 02705
03000, 02903, 00397, 03001
03300, 03199, 00382, 03308
03600, 03503, 00396, 03610
03900, 03803, 00389, 03905
04200, 04103, 00387, 04204
04500, 04407, 00400, 04506
04800, 04699, 00382, 04801
05100, 04999, 00374, 05112
05400, 05303, 00383, 05400
05700, 05599, 00373, 05700
06000, 05903, 00389, 06008
06300, 06211, 00409, 06302
06600, 06499, 00376, 06607
06900, 06795, 00372, 06912
07200, 07103, 00393, 07212
07500, 07407, 00396, 07512
07800, 07699, 00378, 07803
08100, 08003, 00375, 08103
08400, 08303, 00393, 08410
08700, 08603, 00387, 08701
00300, 00206, 00404, 00306
00600, 00506, 00392, 00599
00900, 00798, 00382, 00908
01200, 01102, 00384, 01207
01500, 01402, 00390, 01501
01800, 01702, 00387, 01814
02100, 01998, 00372, 02109
02400, 02298, 00383, 02407
02700, 02598, 00381, 02710
03000, 02902, 00390, 03001
03300, 03210, 00414, 03303
03600, 03502, 00386, 03608
03900, 03802, 00381, 03900
04200, 04094, 00367, 04202
04500, 04398, 00381, 04514
04800, 04702, 00386, 04802
05100, 05002, 00379, 05104
05400, 05302, 00382, 05402
05700, 05602, 00389, 05700
06000, 05898, 00379, 06008
06300, 06206, 00393, 06302
06600, 06498, 00374, 06609
06900, 06806, 00396, 06904
07200, 07106, 00394, 07203
07500, 07398, 00383, 07504
07800, 07698, 00381, 07812
08100, 07998, 00376, 08106
08400, 08302, 00384, 08408
08700, 08606, 00404, 08701
00300, 00203, 00391, 00301
00600, 00503, 00394, 00610
00900, 00803, 00379, 00901
01200, 01099, 00377, 01212
01500, 01395, 00372, 01506
01800, 01703, 00388, 01801
02100, 02003, 00380, 02106
02400, 02295, 00371, 02402
02700, 02603, 00381, 02704
03000, 02903, 00394, 03002
03300, 03203, 00393, 03301
03600, 03503, 00387, 03603
03900, 03803, 00394, 03909
04200, 04103, 00399, 04204
04500, 04403, 00384, 04506
04800, 04699, 00374, 04802
05100, 04991, 00367, 05115
05400, 05303, 00384, 05401
05700, 05603, 00387, 05700
06000, 05907, 00397, 06001
06300, 06199, 00379, 06302
06600, 06503, 00391, 06603
06900, 06795, 00370, 06911
07200, 07103, 00383, 07203
07500, 07403, 00386, 07510
07800, 07703, 00386, 07810
08100, 08003, 00392, 08103
08400, 08299, 00379, 08403
08700, 08599, 00383, 08710
00300, 00208, 00399, 00304
00600, 00504, 00385, 00604
00900, 00804, 00391, 00905
01200, 01100, 00379, 01205
01500, 01404, 00384, 01503
01800, 01700, 00382, 01805
02100, 01996, 00371, 02104
02400, 02304, 00389, 02405
02700, 02604, 00390, 02702
03000, 02896, 00374, 03001
03300, 03204, 00387, 03303
03600, 03500, 00374, 03606
03900, 03804, 00382, 03912
04200, 04104, 00381, 04205
04500, 04404, 00379, 04510
04800, 04696, 00372, 04817
05100, 05000, 00374, 05104
05400, 05300, 00374, 05403
05700, 05604, 00399, 05708
06000, 05908, 00404, 06000
06300, 06208, 00395, 06303
06600, 06504, 00386, 06600
06900, 06804, 00388, 06902
07200, 07104, 00385, 07211
07500, 07400, 00382, 07504
07800, 07704, 00384, 07810
08100, 07996, 00367, 08107
08400, 08304, 00382, 08402
08700, 08604, 00389, 08710
00300, 00204, 00398, 00301
00600, 00500, 00382, 00609
00900, 00804, 00386, 00903
01200, 01104, 00394, 01203
01500, 01400, 00382, 01511
01800, 01700, 00379, 01804
02100, 02000, 00377, 02104
02400, 02300, 00372, 02410
02700, 02604, 00398, 02700
03000, 02908, 00399, 03000
03300, 03204, 00386, 03300
03600, 03500, 00383, 03602
03900, 03796, 00367, 03902
04200, 04100, 00382, 04204
04500, 04404, 00384, 04503
04800, 04700, 00382, 04805
05100, 05004, 00382, 05105
05400, 05300, 00377, 05406
05700, 05600, 00374, 05706
06000, 05904, 00394, 06002
06300, 06200, 00382, 06307
06600, 06504, 00394, 06604
06900, 06804, 00384, 06901
07200, 07100, 00377, 07217
07500, 07396, 00367, 07503
07800, 07696, 00371, 07810
08100, 08004, 00398, 08104
08400, 08308, 00399, 08403
08700, 08604, 00384, 08701
00300, 00208, 00401, 00305
00600, 00504, 00386, 00606
00900, 00804, 00390, 00903
01200, 01100, 00377, 01201
01500, 01404, 00384, 01506
01800, 01704, 00384, 01806
02100, 01996, 00373, 02104
02400, 02300, 00379, 02403
02700, 02596, 00373, 02700
03000, 02900, 00379, 03000
03300, 03208, 00403, 03306
03600, 03504, 00387, 03603
03900, 03804, 00394, 03903
04200, 04100, 00379, 04212
04500, 04400, 00383, 04504
04800, 04692, 00367, 04807
05100, 05000, 00379, 05110
05400, 05308, 00406, 05403
05700, 05604, 00394, 05710
06000, 05904, 00397, 06001
06300, 06200, 00381, 06309
06600, 06500, 00382, 06605
06900, 06804, 00389, 06904
07200, 07104, 00383, 07203
07500, 07400, 00377, 07505
07800, 07700, 00382, 07805
08100, 07996, 00371, 08109
08400, 08304, 00384, 08402
08700, 08604, 00387, 08701
00300, 00205, 00397, 00302
00600, 00505, 00392, 00605
00900, 00801, 00374, 00910
01200, 01101, 00386, 01215
01500, 01401, 00384, 01502
01800, 01697, 00374, 01826
02100, 02001, 00379, 02113
02400, 02301, 00384, 02401
02700, 02601, 00381, 02707
03000, 02909, 00412, 03004
03300, 03201, 00386, 03305
03600, 03501, 00384, 03602
03900, 03801, 00389, 03901
04200, 04101, 00382, 04207
04500, 04401, 00377, 04508
04800, 04701, 00374, 04803
05100, 05001, 00374, 05105
05400, 05297, 00369, 05399
05700, 05601, 00382, 05709
06000, 05905, 00402, 06007
06300, 06201, 00386, 06300
06600, 06505, 00391, 06605
06900, 06801, 00376, 06906
07200, 07101, 00389, 07207
07500, 07401, 00382, 07515
07800, 07701, 00389, 07807
08100, 08001, 00386, 08109
08400, 08305, 00394, 08400
08700, 08601, 00391, 08700
00300, 00205, 00387, 00309
00600, 00505, 00394, 00603
00900, 00801, 00389, 00901
01200, 01101, 00374, 01205
01500, 01401, 00389, 01504
01800, 01697, 00371, 01804
02100, 02001, 00379, 02115
02400, 02305, 00394, 02402
02700, 02601, 00389, 02703
03000, 02905, 00394, 03001
03300, 03201, 00379, 03304
03600, 03501, 00374, 03602
03900, 03805, 00392, 03903
04200, 04101, 00374, 04208
04500, 04401, 00389, 04511
04800, 04697, 00373, 04806
05100, 05001, 00374, 05113
05400, 05301, 00387, 05405
05700, 05605, 00392, 05699
06000, 05901, 00382, 06002
06300, 06209, 00405, 06307
06600, 06501, 00386, 06603
06900, 06805, 00389, 06907
07200, 07105, 00391, 07202
07500, 07401, 00376, 07510
07800, 07697, 00369, 07803
08100, 08001, 00386, 08103
08400, 08305, 00387, 08405
08700, 08605, 00394, 08705
00300, 00204, 00393, 00304
00600, 00504, 00386, 00607
00900, 00804, 00384, 00904
01200, 01104, 00392, 01210
01500, 01400, 00380, 01507
01800, 01700, 00381, 01806
02100, 01996, 00371, 02110
02400, 02300, 00382, 02401
02700, 02600, 00379, 02706
03000, 02908, 00399, 03006
03300, 03204, 00392, 03300
03600, 03504, 00389, 03606
03900, 03804, 00389, 03903
04200, 04104, 00387, 04204
04500, 04396, 00369, 04507
04800, 04700, 00374, 04801
05100, 05004, 00392, 05107
05400, 05300, 00379, 05403
05700, 05604, 00384, 05700
06000, 05900, 00376, 06004
06300, 06200, 00380, 06316
06600, 06504, 00394, 06605
06900, 06804, 00392, 06905
07200, 07104, 00387, 07206
07500, 07396, 00375, 07506
07800, 07700, 00376, 07810
08100, 07996, 00367, 08101
08400, 08296, 00366, 08404
08700, 08608, 00399, 08701
00300, 00206, 00401, 00300
00600, 00502, 00381, 00609
00900, 00802, 00391, 00900
01200, 01098, 00372, 01206
01500, 01402, 00387, 01508
01800, 01698, 00382, 01804
02100, 01998, 00374, 02106
02400, 02306, 00397, 02401
02700, 02602, 00384, 02701
03000, 02902, 00384, 03008
03300, 03198, 00376, 03302
03600, 03502, 00382, 03603
03900, 03806, 00394, 03906
04200, 04102, 00384, 04204
04500, 04402, 00381, 04519
04800, 04694, 00371, 04811
05100, 05002, 00389, 05104
05400, 05302, 00384, 05409
05700, 05606, 00394, 05700
06000, 05902, 00390, 05999
06300, 06202, 00382, 06307
06600, 06502, 00390, 06600
06900, 06790, 00364, 06900
07200, 07094, 00374, 07207
07500, 07406, 00389, 07505
07800, 07698, 00380, 07801
08100, 07998, 00377, 08102
08400, 08302, 00387, 08404
08700, 08598, 00376, 08709
00300, 00198, 00382, 00300
00600, 00502, 00389, 00608
00900, 00802, 00382, 00901
01200, 01106, 00396, 01205
01500, 01398, 00374, 01508
01800, 01694, 00374, 01818
02100, 01998, 00375, 02108
02400, 02306, 00389, 02407
02700, 02602, 00386, 02699
03000, 02898, 00382, 03000
03300, 03202, 00386, 03310
03600, 03506, 00390, 03603
03900, 03802, 00381, 03905
04200, 04106, 00397, 04208
04500, 04402, 00381, 04505
04800, 04694, 00374, 04813
05100, 05002, 00388, 05099
05400, 05298, 00377, 05406
05700, 05606, 00400, 05705
06000, 05906, 00392, 06002
06300, 06202, 00380, 06304
06600, 06498, 00382, 06602
06900, 06802, 00387, 06904
07200, 07102, 00389, 07214
07500, 07394, 00366, 07502
07800, 07702, 00389, 07807
08100, 07998, 00381, 08101
08400, 08302, 00377, 08400
08700, 08606, 00386, 08702
00300, 00204, 00384, 00303
00600, 00504, 00381, 00611
00900, 00804, 00388, 00903
01200, 01104, 00394, 01202
01500, 01396, 00367, 01502
01800, 01696, 00366, 01804
02100, 02004, 00381, 02102
02400, 02300, 00376, 02412
02700, 02604, 00384, 02699
03000, 02908, 00394, 03007
03300, 03204, 00384, 03306
03600, 03504, 00394, 03605
03900, 03804, 00382, 03904
04200, 04100, 00371, 04207
04500, 04404, 00387, 04505
04800, 04700, 00375, 04802
05100, 05000, 00378, 05102
05400, 05296, 00373, 05406
05700, 05600, 00375, 05702
06000, 05900, 00377, 06003
06300, 06200, 00383, 06302
06600, 06504, 00399, 06604
06900, 06804, 00391, 06902
07200, 07096, 00369, 07202
07500, 07396, 00372, 07516
07800, 07704, 00389, 07803
08100, 08000, 00383, 08107
08400, 08308, 00407, 08400
08700, 08600, 00382, 08705
00300, 00204, 00392, 00305
00600, 00500, 00379, 00604
00900, 00804, 00384, 00908
01200, 01102, 00390, 01207
01500, 01408, 00399, 01502
01800, 01700, 00382, 01816
02100, 02000, 00377, 02102
02400, 02300, 00382, 02404
02700, 02604, 00386, 02702
03000, 02900, 00382, 03003
03300, 03204, 00387, 03305
03600, 03500, 00379, 03604
03900, 03804, 00389, 03907
04200, 04100, 00379, 04207
04500, 04400, 00374, 04504
04800, 04696, 00369, 04803
05100, 05000, 00377, 05101
05400, 05304, 00397, 05400
